air_temperature,process_temperature,rotational_speed,torque,tool_wear,machine_failure
299.65,309.55,1565.7,39.82,133.0,0
300.22,306.77,1695.22,36.15,111.9,0
303.79,315.22,1522.28,48.28,212.48,1
300.66,312.71,1390.85,49.84,109.69,0
293.53,298.68,1281.83,39.4,235.96,0
295.94,304.29,1582.44,47.03,163.11,1
301.18,310.95,1395.71,49.9,140.35,1
306.08,317.55,1604.02,39.8,72.98,1
308.08,317.05,1667.69,40.78,149.13,1
303.9,312.23,1314.71,44.4,32.81,0
301.44,312.89,1566.47,34.94,104.06,0
303.74,312.81,1655.11,40.66,71.11,1
296.67,307.75,1622.28,52.86,167.57,1
299.23,307.01,1248.43,37.0,191.0,0
295.88,303.17,1397.56,45.12,232.16,0
293.76,305.27,1346.38,43.14,55.53,0
301.67,312.17,1562.82,39.02,221.19,1
300.93,312.77,1549.6,41.33,211.49,1
303.44,312.37,1176.25,50.52,215.61,0
302.73,311.14,1463.9,43.32,185.12,0
301.21,313.93,1596.09,44.26,66.93,0
302.78,309.74,1517.76,49.61,219.47,1
299.79,312.29,1517.55,38.26,149.89,0
302.06,314.71,1456.2,33.72,185.15,0
296.37,308.09,1372.93,50.61,51.31,0
301.85,310.47,1497.95,40.82,39.35,0
303.34,311.71,1506.25,45.36,69.21,1
296.65,306.23,1573.83,35.43,127.84,0
300.26,307.67,1583.58,42.33,104.16,0
296.88,304.96,1510.3,33.42,221.9,1
297.37,308.66,1631.39,40.38,3.25,0
294.38,305.67,1455.01,36.11,20.01,0
306.33,314.23,1326.72,34.73,81.35,0
305.33,316.68,1557.25,38.18,41.93,0
302.69,313.6,1515.17,26.24,101.69,1
309.86,322.88,1559.63,33.04,179.4,1
299.05,310.19,1348.27,44.69,248.35,1
315.16,327.28,1714.9,42.09,50.52,1
298.86,309.82,1585.26,33.55,66.49,0
301.28,313.24,1465.44,43.29,192.18,1
298.01,305.44,1387.75,34.73,68.01,0
301.86,311.62,1629.26,44.33,175.94,1
304.18,314.1,1367.79,39.31,145.87,1
299.43,308.94,1771.36,38.05,213.72,1
308.88,319.77,1426.42,39.45,8.33,0
301.2,312.46,1706.46,55.36,244.94,1
301.35,312.14,1477.86,35.45,241.06,0
295.46,305.1,1689.69,41.36,5.6,0
302.09,310.62,1411.82,44.69,124.88,0
299.33,311.52,1502.26,34.23,100.36,0
296.96,307.66,1596.57,30.43,63.54,0
296.12,304.08,1579.45,36.39,244.46,1
313.36,322.97,1632.09,44.56,43.65,1
298.68,305.2,1441.5,37.95,65.89,0
292.72,302.79,1510.18,38.61,2.06,0
296.51,306.11,1649.81,45.46,145.06,1
299.74,308.59,1415.37,35.16,215.2,0
302.73,315.9,1568.7,39.47,155.48,1
302.77,310.46,1473.7,30.92,162.9,0
303.38,314.8,1524.7,41.92,16.58,0
296.78,311.15,1510.15,41.38,178.7,1
301.7,313.86,1405.41,44.77,102.25,0
295.62,305.56,1468.72,33.13,118.43,1
296.9,304.63,1517.39,38.85,146.25,0
295.41,302.69,1487.67,32.33,243.84,1
294.06,303.23,1688.73,38.52,187.05,1
305.32,313.95,1621.19,48.89,170.98,1
303.44,312.0,1534.8,38.08,107.97,0
304.88,314.23,1408.42,31.8,8.61,0
300.2,309.99,1401.12,35.92,134.67,0
303.88,314.85,1736.86,30.33,165.22,1
291.19,298.72,1378.81,32.23,176.05,0
304.32,312.95,1513.66,44.03,151.97,1
300.89,310.57,1543.31,31.32,75.09,0
303.14,312.74,1462.64,41.87,55.26,0
301.9,315.57,1379.74,40.15,22.52,0
295.06,305.53,1405.81,36.81,175.71,0
292.51,299.28,1434.42,41.36,242.7,0
296.44,307.28,1414.86,34.37,131.26,0
302.82,313.92,1659.33,45.05,168.3,1
303.45,313.2,1498.9,35.81,173.15,1
293.16,300.73,1437.14,37.68,40.36,0
295.09,308.61,1512.83,36.97,47.95,0
296.38,304.24,1580.15,44.14,52.04,0
298.21,309.54,1458.65,43.27,233.21,1
293.19,303.59,1608.24,24.27,3.9,0
292.89,304.09,1347.46,41.53,135.29,0
295.89,309.3,1640.56,29.53,94.29,0
300.43,311.55,1498.93,37.95,164.84,1
294.1,302.98,1494.24,39.35,55.12,0
299.42,311.63,1416.84,37.89,240.29,1
305.29,314.03,1352.66,43.0,82.8,0
293.49,303.82,1300.0,44.32,231.48,0
298.97,306.38,1408.47,35.36,147.3,1
305.12,313.06,1570.52,35.14,103.62,1
297.91,308.01,1384.65,39.78,183.47,0
297.13,307.87,1314.19,30.74,138.27,0
305.82,312.41,1390.91,37.14,34.65,0
298.47,309.46,1453.82,48.09,176.12,1
305.52,313.88,1458.54,30.96,144.87,0
302.14,314.7,1484.53,37.96,141.41,0
298.29,307.58,1623.91,36.45,184.54,1
302.4,310.15,1649.91,52.03,163.37,1
301.6,311.75,1740.66,36.77,91.56,1
305.1,313.27,1305.01,37.12,79.62,0
297.26,309.8,1397.29,33.82,62.7,0
300.21,310.21,1583.82,40.06,143.79,0
299.69,309.39,1445.52,41.62,74.97,0
303.52,314.7,1603.29,34.69,30.1,0
294.87,302.86,1524.85,45.93,195.67,1
305.08,312.51,1689.5,41.63,52.28,0
302.33,313.15,1625.13,45.11,41.22,0
293.42,301.22,1627.32,38.03,212.25,0
306.04,313.84,1450.58,41.46,175.53,0
311.17,322.84,1488.3,38.72,191.54,1
305.01,316.06,1463.37,48.75,87.59,1
307.13,314.63,1319.29,40.7,154.36,0
300.43,309.19,1676.61,40.05,233.05,1
291.69,299.89,1589.45,37.25,70.67,0
290.78,304.33,1458.6,36.9,17.24,0
301.28,313.09,1656.55,41.43,42.72,1
297.04,306.2,1424.36,44.92,224.37,1
295.43,306.58,1279.42,35.89,70.38,0
299.69,306.97,1620.88,40.76,122.81,1
303.08,311.73,1346.57,41.11,133.64,0
292.74,302.95,1476.51,42.15,240.0,1
297.76,308.66,1524.73,29.76,75.37,0
307.55,317.35,1546.26,34.45,130.35,1
294.62,305.12,1601.81,31.8,239.53,1
304.35,314.51,1569.7,40.2,50.34,0
297.58,307.25,1565.99,34.59,149.47,0
302.73,312.14,1405.11,37.02,15.9,0
305.49,314.63,1535.31,32.83,65.74,0
303.71,314.17,1319.33,37.58,17.3,0
304.55,315.37,1687.46,33.26,82.54,0
294.24,304.64,1331.69,44.55,51.61,0
305.57,313.21,1458.43,42.88,199.6,1
295.74,303.74,1341.74,40.9,115.85,0
301.3,312.1,1412.38,38.19,101.25,0
301.29,314.23,1501.61,27.77,173.08,0
302.43,312.73,1436.55,37.25,236.8,1
301.68,310.86,1637.31,35.43,75.39,1
295.78,306.23,1527.23,41.48,16.69,0
293.25,300.98,1444.45,43.72,27.45,0
304.36,316.98,1483.97,41.95,214.3,1
300.93,311.3,1646.36,47.58,211.46,1
305.75,314.41,1609.06,36.59,118.84,1
299.78,309.44,1363.35,36.34,36.91,0
292.97,301.92,1418.32,46.23,131.62,0
304.83,317.45,1556.97,41.0,167.11,1
298.15,307.74,1542.4,38.52,83.06,1
301.71,312.02,1373.95,51.08,20.63,0
296.76,307.91,1589.9,43.47,80.49,0
308.22,316.74,1393.1,38.86,172.64,1
295.62,306.0,1656.46,35.88,244.59,1
298.31,308.86,1563.53,47.96,47.52,0
300.54,307.43,1364.17,41.24,228.64,1
294.54,305.04,1436.51,40.15,114.16,0
301.65,311.56,1434.42,44.06,165.8,0
308.06,318.32,1519.19,45.28,215.92,1
297.55,307.62,1475.52,43.3,139.37,0
301.98,312.49,1362.54,45.3,15.37,0
286.25,298.93,1332.69,42.71,66.44,0
299.81,307.45,1565.88,43.33,200.73,1
298.43,307.75,1534.35,35.61,138.22,1
295.91,307.24,1512.66,50.86,82.27,0
305.41,316.37,1532.49,32.6,145.83,0
298.37,309.29,1425.73,41.86,67.14,0
299.11,314.62,1522.08,31.98,60.25,0
298.11,309.34,1804.62,39.41,207.1,1
290.42,302.68,1640.95,36.57,100.02,0
294.34,303.73,1465.39,40.81,68.5,0
304.81,312.82,1437.2,42.05,102.29,1
289.45,298.82,1156.75,34.26,230.16,0
296.17,307.59,1628.24,39.82,45.2,0
298.0,308.82,1594.39,48.36,46.31,1
308.72,319.52,1434.74,32.13,88.44,0
303.84,313.41,1328.2,34.88,15.11,0
297.21,306.47,1361.37,45.16,18.73,0
306.52,316.16,1553.33,40.47,2.74,1
296.3,307.75,1489.28,40.91,36.55,0
305.05,316.73,1582.99,46.13,160.1,1
293.21,301.19,1510.37,35.24,49.11,0
305.37,316.89,1616.01,36.88,94.45,1
297.97,306.67,1544.35,36.14,176.4,1
294.86,305.8,1599.46,37.91,7.96,0
298.91,308.53,1249.24,48.04,52.26,0
301.39,314.52,1351.88,29.79,248.97,1
297.53,306.69,1456.28,32.83,149.24,0
302.77,313.13,1629.55,31.81,164.99,0
297.09,308.3,1725.66,48.41,129.01,1
303.1,311.35,1480.29,36.31,241.47,1
302.21,312.07,1426.61,38.04,36.07,0
299.7,309.16,1265.4,30.31,16.84,0
297.79,306.77,1603.63,38.43,204.04,1
300.76,309.88,1433.98,45.2,1.02,0
302.75,314.98,1855.0,41.52,140.39,1
310.31,319.11,1411.27,39.35,0.35,0
304.7,315.83,1752.63,30.61,87.06,1
304.88,315.51,1589.8,38.03,162.72,1
315.44,322.65,1376.61,40.88,136.83,1
302.58,313.62,1527.86,34.05,139.97,1
302.42,309.6,1592.57,43.93,39.34,0
303.52,314.78,1472.97,45.31,73.68,0
294.96,303.94,1600.56,36.83,177.51,1
297.78,307.8,1597.91,44.35,5.82,0
297.47,304.88,1571.56,39.34,148.82,1
303.24,313.48,1498.02,46.88,129.27,1
299.13,310.98,1359.01,52.2,85.99,0
300.69,309.08,1490.79,33.44,83.69,0
305.44,314.22,1521.13,44.62,199.74,1
304.32,315.22,1274.87,47.83,95.5,1
299.19,310.15,1520.31,34.18,19.96,0
296.65,301.78,1488.38,36.55,240.51,1
305.68,319.71,1344.4,36.48,32.59,0
303.87,314.93,1460.04,39.2,199.36,1
291.97,303.36,1462.58,37.86,3.49,0
298.43,308.15,1731.61,38.81,91.1,1
300.83,307.12,1526.41,45.03,128.8,0
303.89,315.24,1624.33,28.63,7.45,0
304.55,313.42,1485.86,34.16,183.52,1
301.42,312.51,1275.13,44.02,65.15,0
302.93,312.49,1580.68,43.32,135.29,1
300.32,310.8,1421.02,33.65,198.08,0
296.63,305.08,1459.73,43.36,147.78,0
298.69,310.42,1373.64,47.96,113.9,0
300.09,307.72,1508.73,39.71,84.03,0
299.83,314.32,1627.82,33.95,11.28,0
290.57,305.05,1611.93,45.25,228.26,1
298.01,311.28,1690.34,50.34,147.98,1
300.28,312.83,1707.36,34.68,157.88,1
298.59,308.42,1254.5,40.24,110.13,0
298.77,311.1,1356.77,46.54,93.18,0
302.44,312.25,1283.02,40.69,11.66,0
294.61,301.5,1575.83,29.52,42.25,0
291.86,304.87,1416.83,42.66,106.39,0
298.26,310.52,1441.3,34.13,60.43,0
303.82,313.76,1474.01,32.38,11.11,0
308.44,315.99,1545.91,29.63,136.5,1
303.91,312.74,1321.76,47.14,116.03,0
292.66,299.02,1348.94,34.99,105.34,0
298.84,310.73,1500.16,42.0,196.06,1
301.28,308.08,1643.85,43.47,149.88,1
300.89,311.46,1496.95,40.97,0.35,0
302.7,311.01,1405.0,41.78,190.48,0
295.41,302.56,1242.21,42.29,120.65,0
300.32,310.8,1614.32,40.83,129.2,1
302.1,311.43,1411.69,35.44,222.39,0
304.13,315.8,1362.31,34.9,27.3,0
295.97,303.44,1294.16,39.37,149.85,0
298.27,306.76,1327.31,39.24,70.54,0
286.48,291.71,1384.65,42.58,9.18,0
296.89,302.52,1471.34,46.61,109.35,0
297.38,310.97,1354.95,42.06,70.9,0
294.9,309.07,1522.28,35.13,0.37,0
300.83,311.01,1470.43,26.91,123.24,0
299.72,308.07,1766.64,35.39,77.78,1
288.7,298.11,1295.47,31.93,108.53,0
301.08,312.82,1519.38,35.62,2.93,0
295.36,304.33,1520.88,41.45,100.45,0
302.43,312.9,1376.33,40.51,117.6,0
293.59,303.57,1511.43,51.15,116.51,0
300.15,309.01,1592.35,42.9,179.23,1
298.58,307.53,1511.58,51.46,247.82,1
301.52,312.1,1666.14,44.29,6.97,0
300.62,308.67,1238.68,46.51,99.01,0
298.72,309.63,1398.93,37.85,214.18,0
292.32,301.38,1677.01,33.55,156.42,0
292.61,302.87,1609.44,37.31,245.9,1
297.08,309.85,1564.86,39.93,178.35,1
299.96,309.62,1647.99,36.23,181.06,1
296.96,308.8,1270.01,33.99,19.02,0
303.13,309.54,1595.47,42.5,68.81,1
298.6,307.66,1627.72,33.97,145.95,1
295.17,305.23,1420.96,30.8,130.6,0
298.61,312.46,1815.51,33.27,190.65,1
301.13,307.21,1523.56,38.59,248.41,1
301.62,311.43,1236.87,34.05,51.7,0
309.39,322.31,1545.75,38.63,107.1,1
296.66,305.09,1413.62,43.6,216.71,1
299.63,309.21,1639.8,43.45,209.54,1
302.13,312.79,1565.75,36.04,204.3,1
299.88,310.25,1428.25,32.18,155.1,0
297.5,310.63,1680.29,36.55,248.3,1
292.25,303.15,1612.73,43.93,89.48,0
297.45,310.1,1400.65,45.34,29.07,0
294.63,303.91,1481.75,42.12,33.14,0
291.37,299.89,1562.03,47.21,108.92,0
296.02,305.57,1456.29,50.38,201.24,0
294.76,302.45,1459.87,37.1,113.21,0
302.92,313.89,1504.41,48.92,152.85,1
303.01,312.23,1372.1,38.44,89.51,0
295.48,304.14,1232.07,46.12,178.71,0
298.7,309.7,1528.7,44.25,38.29,0
290.71,298.42,1261.33,28.14,130.03,0
297.53,309.07,1380.84,34.2,46.28,0
301.99,311.04,1287.41,32.67,117.15,0
304.12,316.44,1302.19,29.31,107.62,0
296.43,305.65,1551.16,45.28,151.14,1
305.26,316.52,1473.32,52.41,127.39,1
292.42,302.78,1468.99,38.45,243.94,0
293.76,305.25,1342.09,45.12,225.08,0
303.55,313.77,1421.3,48.91,73.52,0
308.36,315.03,1545.17,41.25,30.29,0
302.47,314.48,1493.75,39.85,16.19,0
299.8,309.62,1598.72,38.53,49.5,0
289.02,300.6,1615.81,43.23,55.53,0
289.89,301.27,1469.73,45.25,222.17,0
300.65,309.1,1277.73,42.77,231.21,0
298.21,306.38,1409.2,42.56,57.62,0
294.47,305.78,1488.28,39.69,189.68,0
300.33,309.72,1406.82,30.44,208.94,0
300.58,312.45,1373.45,45.39,94.38,0
304.72,314.37,1508.37,32.29,217.9,1
300.68,312.73,1791.64,43.72,247.16,1
306.14,316.99,1441.42,44.53,241.95,1
300.04,310.62,1499.66,33.16,185.48,1
299.42,308.68,1342.56,36.35,92.92,0
305.32,315.79,1649.21,52.73,56.75,0
295.11,307.49,1604.97,39.52,248.22,1
314.07,323.96,1596.69,32.68,69.04,1
301.88,312.94,1663.18,44.81,109.6,1
301.9,312.0,1448.72,35.36,66.03,0
302.63,312.87,1463.71,28.48,124.03,0
309.39,322.83,1705.19,43.12,27.6,1
303.96,316.37,1575.93,34.5,202.26,1
291.97,302.13,1233.69,41.93,126.28,0
307.02,317.45,1554.58,35.12,104.88,1
298.3,306.89,1430.2,44.24,90.79,0
300.54,310.19,1607.78,41.1,144.95,0
293.6,304.22,1548.98,24.46,194.97,0
302.63,314.33,1291.13,42.29,225.64,0
296.74,308.24,1532.26,38.26,210.38,1
300.5,308.28,1525.28,48.5,111.38,1
298.58,310.53,1543.62,42.37,208.5,1
309.63,319.45,1569.06,44.54,132.15,1
309.91,317.94,1679.52,35.74,159.54,1
300.23,312.91,1549.67,35.26,168.64,0
300.32,313.25,1502.75,39.85,99.92,0
298.13,308.66,1637.76,37.84,121.51,1
305.53,316.95,1769.13,48.03,173.15,1
298.36,309.89,1609.81,39.08,76.98,0
297.89,310.68,1524.74,32.65,186.73,0
304.89,316.35,1551.9,35.03,88.53,0
297.31,304.65,1530.73,45.79,146.37,1
299.81,313.83,1502.22,39.0,209.41,1
292.09,304.22,1759.82,38.68,5.8,0
303.52,312.5,1410.11,46.36,60.09,0
309.7,317.65,1638.59,34.51,140.29,1
303.61,314.62,1484.9,26.59,26.53,0
307.31,316.75,1322.35,34.88,51.4,0
295.77,306.43,1477.4,41.45,187.27,0
301.18,312.67,1434.39,38.5,6.46,0
295.28,304.15,1569.31,30.64,152.51,1
298.86,306.63,1510.96,46.1,8.54,0
303.86,314.63,1377.36,40.98,28.98,0
300.51,309.44,1676.52,42.33,97.59,1
292.94,303.23,1630.82,42.52,241.19,1
293.42,300.74,1690.33,32.21,136.46,1
293.09,302.59,1528.44,41.82,78.06,0
302.46,313.89,1495.71,45.44,102.83,1
310.32,321.53,1584.43,46.84,142.19,1
306.81,315.24,1430.7,44.33,154.85,1
290.52,298.18,1515.61,43.08,66.98,1
307.11,317.14,1478.92,29.58,49.32,0
304.68,315.8,1324.68,39.91,123.83,0
292.27,303.08,1515.29,34.26,161.21,0
298.48,307.46,1447.08,47.69,204.14,0
305.48,316.07,1470.89,46.78,148.2,1
302.75,315.76,1543.65,34.3,173.11,1
293.45,303.86,1652.7,39.72,120.99,1
303.05,309.79,1398.15,41.49,141.68,0
289.31,299.72,1459.61,45.4,158.86,0
298.89,312.97,1408.19,29.95,59.08,0
305.69,313.12,1400.38,26.74,233.52,1
300.09,310.15,1428.65,40.23,86.33,0
297.51,307.05,1476.43,24.81,151.17,1
304.45,314.64,1570.3,40.95,140.24,1
304.87,315.26,1538.45,43.55,213.34,1
306.55,318.83,1373.18,47.42,28.4,0
304.37,314.54,1655.3,36.26,221.06,1
305.41,317.96,1613.33,40.97,34.25,0
303.66,313.43,1391.86,43.91,36.13,0
301.33,310.63,1646.89,32.95,215.56,1
300.45,309.11,1539.23,45.49,64.28,0
298.81,305.18,1481.23,41.65,152.95,1
293.94,304.49,1542.97,36.37,115.9,0
295.22,309.33,1496.91,40.85,233.57,1
298.59,309.51,1565.41,39.16,195.52,1
301.21,312.58,1522.48,44.68,83.75,0
307.2,316.38,1459.51,37.84,203.36,0
299.79,309.3,1256.9,41.36,56.45,0
305.02,316.99,1563.26,36.27,153.89,1
305.4,319.41,1455.16,34.37,187.9,1
298.84,311.82,1593.35,41.03,175.79,0
302.97,314.58,1557.8,34.62,164.17,1
298.78,308.85,1458.28,44.8,207.49,1
306.61,317.03,1622.76,43.55,139.05,1
303.18,311.67,1524.58,35.41,232.09,1
294.05,301.15,1519.64,41.28,36.2,0
300.81,308.55,1483.43,35.38,88.93,0
308.24,318.34,1702.03,30.37,195.75,1
299.09,308.51,1414.41,36.42,77.01,0
302.24,309.3,1461.28,39.7,110.74,1
302.73,312.65,1351.52,43.13,193.22,1
294.82,304.18,1587.21,40.9,134.64,1
302.55,310.21,1430.14,45.45,46.9,0
293.03,302.29,1443.6,34.11,43.71,0
296.87,306.23,1437.97,37.74,75.31,0
305.38,314.15,1507.53,49.87,75.75,1
301.78,313.64,1349.91,28.41,34.17,0
298.48,304.67,1230.81,37.29,208.67,0
302.23,308.26,1554.92,33.57,70.66,0
299.7,309.71,1246.37,38.83,200.56,1
300.06,310.26,1602.5,37.39,243.36,1
303.28,314.09,1687.02,43.61,82.99,1
296.36,305.29,1480.29,41.53,242.56,1
300.2,308.37,1655.94,32.17,47.8,0
298.44,308.42,1497.09,36.47,161.86,0
292.07,301.19,1691.91,40.0,247.8,1
295.4,308.5,1445.25,44.44,202.09,1
307.84,317.19,1216.21,54.6,57.43,0
301.92,311.82,1490.41,44.22,64.33,0
293.38,308.33,1704.96,33.93,65.61,0
292.3,301.91,1564.2,39.44,235.75,1
299.44,310.55,1438.16,41.09,61.35,0
307.81,319.1,1539.47,36.88,127.4,1
299.07,310.53,1616.53,42.82,87.47,0
306.53,317.11,1489.73,26.37,90.32,0
301.76,312.15,1815.17,43.32,102.05,1
302.36,312.56,1437.91,37.14,86.26,0
293.32,302.17,1620.3,39.34,149.98,1
304.69,315.34,1591.43,48.79,106.37,1
298.33,312.38,1416.02,32.43,110.25,0
304.32,316.74,1449.07,41.64,126.5,0
295.93,306.54,1622.17,44.76,89.04,1
300.89,312.6,1517.37,41.02,188.64,0
301.76,310.02,1540.57,30.31,125.87,0
299.23,308.71,1303.68,48.1,127.3,0
302.02,313.92,1578.72,38.73,52.46,0
298.67,311.64,1534.48,36.83,7.71,0
296.75,305.21,1492.33,38.14,202.32,1
308.03,317.06,1543.31,37.71,213.87,1
305.24,319.61,1450.89,32.86,60.31,0
296.2,306.39,1428.97,40.99,90.01,0
302.84,316.49,1470.97,36.42,89.5,0
296.29,306.7,1444.3,44.03,171.05,0
294.08,304.57,1761.66,43.11,46.81,1
305.17,314.56,1609.42,49.75,244.68,1
291.48,303.36,1383.78,38.73,15.47,0
304.63,317.35,1744.36,35.18,243.44,1
298.74,306.67,1448.06,31.18,17.2,0
298.94,308.24,1503.53,53.16,79.38,1
302.05,313.88,1607.69,43.97,62.67,1
302.91,312.65,1263.6,35.85,64.91,0
295.87,304.88,1471.56,50.16,248.67,1
303.59,315.61,1431.2,48.14,114.59,1
300.57,312.77,1524.61,31.89,29.88,0
293.72,302.82,1544.41,35.48,245.57,1
299.15,309.58,1490.73,39.21,60.67,0
306.91,314.49,1485.16,33.58,18.14,0
308.38,316.59,1627.82,39.42,6.05,0
303.59,313.84,1536.18,44.27,115.81,1
294.05,304.11,1504.97,31.76,229.58,0
302.45,310.52,1517.74,41.76,4.24,0
304.25,312.82,1720.31,47.01,181.29,1
303.63,311.5,1520.72,42.4,65.11,0
303.92,314.83,1438.27,39.55,54.77,0
301.82,307.88,1270.92,35.99,175.95,0
299.64,307.61,1327.93,44.99,186.97,1
296.96,303.23,1443.96,32.94,139.75,0
290.51,301.35,1486.99,41.46,50.56,0
301.7,308.09,1433.33,40.15,1.58,0
300.93,310.99,1542.14,46.75,184.32,1
302.79,316.07,1431.78,36.5,149.9,0
293.31,306.66,1390.26,37.01,105.64,0
303.23,309.61,1573.52,32.55,53.4,0
310.27,320.87,1664.33,42.62,190.48,1
300.39,308.41,1367.14,37.46,17.72,0
299.69,307.31,1529.25,34.83,160.68,0
301.55,311.32,1271.4,35.4,172.1,0
310.16,322.62,1323.06,43.22,55.81,0
294.88,306.08,1429.35,33.38,120.83,0
301.02,309.59,1636.19,33.92,130.05,1
296.0,307.41,1406.56,45.38,147.82,0
297.26,302.78,1402.07,39.0,225.3,1
299.75,308.25,1504.33,45.73,136.6,1
306.74,315.09,1504.45,37.84,16.83,0
309.0,319.16,1405.78,39.99,86.24,0
302.24,311.84,1738.35,40.94,157.08,1
298.12,307.83,1468.16,48.32,83.29,1
312.46,322.11,1513.63,47.84,191.99,1
297.86,307.91,1451.79,46.92,47.48,0
297.14,308.22,1552.8,36.23,35.75,0
291.13,301.42,1648.19,34.08,57.76,0
306.98,316.41,1699.64,44.56,219.02,1
304.84,315.64,1408.53,48.26,170.23,1
312.09,323.74,1632.1,46.98,130.01,1
293.05,301.94,1565.96,40.08,75.08,0
307.29,317.17,1616.94,44.37,229.65,1
300.35,312.67,1488.97,44.47,222.19,1
304.03,311.82,1477.56,40.89,99.85,0
291.76,305.37,1612.29,41.15,188.18,1
307.34,314.66,1614.56,40.59,228.39,1
303.93,313.24,1687.89,35.27,78.34,0
299.81,307.91,1523.83,35.88,82.18,0
303.23,317.6,1487.17,35.79,136.45,0
296.17,305.17,1204.82,30.4,102.09,0
297.1,306.1,1306.65,40.86,190.37,1
297.68,306.94,1452.69,39.76,134.23,0
290.74,300.93,1367.87,44.57,52.96,0
304.31,313.65,1597.7,47.56,89.1,1
305.96,315.69,1342.8,47.95,167.81,0
296.49,299.43,1439.84,48.51,13.36,0
301.74,311.86,1444.56,35.46,85.54,0
298.67,308.71,1644.57,31.41,4.02,0
301.64,313.72,1427.01,45.58,205.22,1
296.86,309.48,1554.29,48.29,29.3,0
295.58,305.21,1523.48,49.34,19.3,0
305.26,316.89,1608.39,42.91,196.65,1
299.68,307.48,1602.03,28.02,22.38,0
310.11,321.65,1495.99,42.19,171.07,1
300.23,309.09,1296.44,43.33,94.97,0
295.37,303.0,1472.19,47.51,205.42,1
306.13,315.76,1497.61,48.58,45.71,0
303.15,315.95,1534.32,45.46,21.1,0
303.63,314.0,1411.49,36.48,57.1,0
305.95,318.95,1636.91,33.83,233.03,1
296.74,305.24,1501.63,43.2,207.28,1
299.36,311.46,1389.54,35.25,71.45,0
299.14,307.84,1445.01,48.85,51.53,0
293.55,304.0,1731.43,29.77,39.21,0
298.68,309.12,1579.73,43.4,55.3,1
306.68,318.0,1625.81,41.92,51.26,1
301.19,311.69,1375.01,38.76,222.05,1
293.27,301.79,1417.34,34.45,5.0,0
292.22,303.98,1418.23,27.63,220.03,0
308.32,321.79,1522.13,36.81,10.36,0
299.55,308.38,1479.12,36.92,206.71,1
296.76,303.09,1441.26,46.67,106.44,0
298.63,309.63,1456.31,35.3,19.3,0
292.61,301.95,1404.72,42.72,199.75,1
307.12,316.85,1478.42,32.25,64.11,0
298.03,309.15,1633.59,42.88,219.51,1
306.84,315.92,1318.42,26.57,188.06,0
300.26,309.72,1541.58,52.57,245.44,1
307.15,316.95,1665.61,39.15,207.97,1
301.28,314.22,1478.02,23.23,60.24,0
304.27,314.33,1436.53,35.69,102.3,0
303.6,311.12,1610.91,34.75,174.16,1
303.12,310.72,1381.89,36.07,79.02,0
301.74,312.02,1497.28,37.81,136.63,1
298.84,306.58,1375.22,36.02,59.41,0
309.58,316.45,1275.59,35.1,165.74,0
295.47,306.74,1481.76,33.05,85.53,0
300.02,311.39,1348.39,44.93,13.79,0
300.07,309.34,1498.6,47.21,241.94,1
302.01,312.6,1633.8,38.47,210.98,1
297.85,308.23,1722.51,39.89,75.93,1
301.57,312.78,1511.22,33.24,32.41,0
299.16,310.37,1622.31,40.43,183.81,1
292.09,296.88,1547.88,41.38,55.17,0
300.05,309.57,1454.03,38.68,151.36,0
294.5,305.53,1269.03,42.38,194.77,1
291.33,300.51,1695.18,41.85,68.11,0
300.68,310.76,1374.11,33.68,71.16,0
302.44,313.94,1665.93,47.16,15.4,0
302.63,312.8,1564.42,38.75,79.96,0
302.84,315.85,1382.88,50.05,149.36,1
290.34,302.59,1537.44,42.52,38.95,0
293.19,302.96,1755.95,51.83,238.27,1
309.87,319.47,1684.28,47.05,180.6,1
294.76,299.06,1438.47,41.36,50.98,0
303.05,312.4,1414.56,35.66,132.65,0
296.57,303.86,1512.02,35.79,97.86,0
300.4,310.84,1480.14,43.2,95.59,1
296.83,307.14,1643.97,40.86,140.0,0
302.81,314.2,1588.75,36.47,27.04,1
300.68,313.48,1296.93,45.0,53.83,0
297.76,307.71,1555.04,40.23,37.42,0
294.75,309.31,1478.51,45.03,43.49,0
301.34,311.8,1504.45,34.15,163.8,1
293.94,301.32,1529.87,46.0,249.04,1
302.14,311.01,1643.85,43.01,162.78,0
313.13,322.39,1617.34,47.19,246.18,1
306.75,317.94,1410.03,45.86,144.25,0
303.59,311.7,1492.97,39.49,70.83,0
299.57,308.98,1446.18,39.01,218.08,0
290.31,299.98,1298.18,50.7,16.8,0
293.39,302.49,1486.88,38.26,25.61,0
306.41,318.04,1721.37,44.49,236.91,1
296.05,307.33,1294.55,37.71,162.55,0
296.5,308.84,1497.11,28.83,232.24,0
299.17,308.51,1493.26,32.64,33.22,0
294.69,307.09,1534.53,42.44,192.07,1
293.87,301.14,1384.47,44.21,58.7,0
299.75,306.97,1328.99,42.46,85.84,0
295.54,303.11,1334.57,46.88,224.75,0
296.29,306.31,1659.71,42.35,102.81,1
296.09,308.5,1382.08,35.35,167.63,0
302.61,311.41,1440.05,43.57,221.82,1
298.84,307.89,1752.56,41.02,217.72,1
299.11,308.68,1411.89,36.55,2.23,0
302.98,314.13,1541.09,42.84,39.55,0
299.29,308.33,1627.66,40.48,229.66,1
298.61,307.54,1621.89,36.37,140.6,0
302.35,309.66,1340.21,38.93,120.05,0
